device,subject,energy_joules,duration_ms,error_flag
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,138.5911682602093,180315.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,139.26050527380377,180297.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,151.83912933262513,180353.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,76.71539003173515,180341.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,76.47828122149348,180404.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,78.30173996684947,180433.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,78.6526416109956,180277.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,70.07933985404522,180343.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,78.13867862247224,180405.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,60.145347795269146,180311.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,73.09502791139987,180377.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,66.83386400337284,180514.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,76.79218430553328,180369.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,76.05610261644948,180604.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,78.41316174934938,180165.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,81.42444601758356,180344.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,93.87275154088485,180374.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,87.32969131937534,180479.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,77.68304194425792,180216.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,63.280525129693636,180356.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,78.50516185475635,180396.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,61.536942913501726,180256.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,69.37137338698359,180634.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,78.90735057995593,180323.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,75.59104876871909,180302.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,61.789132616199254,180535.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,75.0443737776507,180415.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,77.90721001151778,180360.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,66.09407345423112,180489.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,64.88158696192346,180363.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,104.90219006063492,180285.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,92.70650081549822,180349.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,88.51605339968492,180332.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,69.43597850877815,180549.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,87.36852432169904,180222.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,78.76348942432223,180515.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,80.33254398602827,180511.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,78.99280335508293,180352.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,75.33953038144222,180321.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,70.51740790134093,180269.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,81.31532760969269,180169.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,73.70223035856425,180410.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,63.265094670928875,180450.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,63.8071356364044,180169.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,63.206947673842116,180614.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,79.02265726082709,180451.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,76.46996535225287,180799.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,78.14103716151982,180390.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,62.457641109535345,180310.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,75.24297371923188,180296.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,77.42356509862637,180345.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,63.42165492838192,180665.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,76.38554810759985,180250.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,76.87413570963874,180289.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,78.3135212397769,180555.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,77.27563306799473,180250.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,61.401560418993064,180455.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,80.57191924081937,180222.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,74.71269558711116,180448.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,72.1666131681299,180310.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,82.05492038458618,180541.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,93.67807522868512,180283.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,92.11468909317965,180381.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,76.10273445501751,180376.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,81.98489305060086,180464.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,80.78473763354825,180475.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,64.9303015243711,180233.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,64.41711510622945,180368.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,62.680208805958884,180378.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,92.30459532555422,180296.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,94.26044722467432,180442.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,90.42826840154238,180493.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,63.81119149971924,180394.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,61.36970822848474,180207.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,76.23982166315072,180271.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,66.61364140045946,180418.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,65.42406983675617,180327.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,70.35943313890043,180733.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,78.03352347260214,180276.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,62.17622135721159,180420.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,71.39126842931122,180314.0,False
