device,subject,energy_joules,duration_ms,error_flag
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,137.0980114021203,180377.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,136.1207205053159,180281.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,138.54642707616787,180364.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,60.56923240288125,180403.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,61.38157344672498,180568.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,61.62146048010502,180179.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,67.44416940512768,180290.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,72.6223866174073,180387.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,61.27304694383528,180137.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,59.26470366516421,180295.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,67.81154169419861,183328.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,59.22251412242114,181195.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,64.69138348334121,180460.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,59.616230507833166,180279.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,58.855718657528804,180257.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,81.18371820871695,180349.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,76.66430571051337,180214.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,76.71406050073603,180470.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,62.34782435889545,180377.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,59.05952254921399,180444.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,60.047088802517656,180271.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,62.996909318356046,180295.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,60.73575532883742,180302.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,61.37710927949398,180148.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,59.67188148495263,180197.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,60.42762437681808,180247.0,False
