device,subject,energy_joules,duration_ms,error_flag
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,63.21540350238332,180230.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,73.77120596400152,180401.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,64.54046167722694,180453.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,73.13165399594243,180275.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,80.59895745296869,180321.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,78.9081324552603,180382.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,84.08942869302332,180379.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,72.19720672759361,180261.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,73.4173331188355,180338.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,82.17042102157833,180384.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,79.52009668162317,180267.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,71.15547515664952,180299.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,81.44684937541273,180665.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,80.12295218857699,180401.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,85.25076578233133,180453.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,69.4509294195589,180218.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,71.93417976108903,180433.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,72.8382618306425,180258.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,66.11364127546511,180209.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,62.96655698964205,180418.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,71.7566656768178,180494.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,67.05221834380067,180444.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,65.63106528452239,180586.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,61.094120724225675,180277.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,62.27739417791648,180486.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,75.64600533718752,180449.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,61.88558465619196,180224.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,75.97912868095835,180471.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,67.47163837075432,180722.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,61.243490364526465,180272.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,76.94975872945857,180460.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,62.92914396276357,180529.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,68.04196901208824,180861.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,74.80626144932369,181055.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,84.26891564637359,180367.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,91.81312523352585,180291.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,79.95908119438096,180248.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,72.22076070436482,180409.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,67.7959738378411,180242.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,69.7288698358033,180313.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,66.8362899821073,180663.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,66.92379321778262,180301.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,71.67548257412228,180993.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,86.26023665579991,180385.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,79.41093567927506,180306.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,89.53972852753719,180253.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,64.48973665030303,180437.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,65.63921770917368,180361.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,62.48872872948865,180303.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,71.0728859940163,180310.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,62.98111213655493,180677.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,66.20486588423849,180216.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,64.8177082905355,180445.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,65.04035000268428,180282.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,62.508975120078915,180367.0,False
