device,subject,energy_joules,duration_ms,error_flag
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,138.3729681899407,180240.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,136.20662965595756,180329.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,137.43243473633302,180288.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,63.860736943925154,180377.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,59.43021220576392,180346.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,64.92544768592745,180206.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,60.608819125494485,180215.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,64.90595672701404,180281.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,66.38259213211364,180420.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,59.140213682260544,180257.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,62.15822332133126,180311.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,66.92305694344053,180701.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,64.17119125450785,180535.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,58.890324453115085,180548.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,61.1610851219093,180287.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,79.03320243246273,180327.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,78.39155580609903,180499.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,78.54733644997673,180352.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,63.328979321812334,180337.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,69.13891253126239,180644.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,62.939667077775006,180348.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,59.51131836205302,180283.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,61.16166863688857,180300.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,61.50397298588487,180396.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,62.18323253590365,180197.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,72.70446719040888,180635.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,71.1998549563545,180164.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,59.34766140986595,180275.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,64.08584863197176,180613.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,59.84061096475831,180461.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,79.03874790862203,180247.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,78.11762563539979,180323.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,78.0037291091499,180147.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,64.70398513491658,180455.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,64.72474737424875,180333.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,69.02466335090737,180417.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,60.281075443575894,180312.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,60.35096512356343,180296.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,59.30600971839396,180274.0,False
