device,subject,energy_joules,duration_ms,error_flag
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,141.68422090741984,180350.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,136.5955011011559,180356.0,False
nexus5x,apps-bachelorproject-replication-apps-display-e-www-displaytest-apk,139.2361004676938,180390.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,61.82804016181483,180223.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,64.26603013252166,180497.0,False
nexus5x,apps-bachelorproject-replication-apps-baseline-e-www-baseline-apk,59.91423955033977,180351.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,64.99841054997889,180459.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,69.42382217663915,180585.0,False
nexus5x,apps-bachelorproject-replication-apps-accelerometer-e-www-accelerometertest-apk,63.12004578611842,180382.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,67.30910163630145,180431.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,62.5589045840734,180484.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_medium_frequency-e-www-cpufactorialtest-apk,62.36036505295308,180346.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,59.63593622863952,180183.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,61.64809742861633,180234.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_high_frequency-e-www-cpufactorialtest-apk,63.647545228596385,180242.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,78.40001873100823,180156.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,76.38942763723675,180288.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_medium_frequency-e-www-cameratest-apk,92.9001195401835,180296.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,62.072431841345185,180279.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,61.99215729054318,180296.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_low_frequency-e-www-writeroomtest-apk,63.309890371951724,180189.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,59.78443746748245,180366.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,80.29386370605977,180758.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_low_frequency-e-www-gpstest-apk,60.589064871286276,180366.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,63.879518579261145,180639.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,59.66846205374571,180445.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_low_frequency-e-www-writelocaltest-apk,62.058048676428236,180328.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,60.20301602946451,180277.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,64.63453686933508,180438.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_medium_frequency-e-www-gpstest-apk,63.08608713310675,180348.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,88.9147082381102,180569.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,79.05488299799086,180223.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_low_frequency-e-www-cameratest-apk,83.28007023434617,180420.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,64.43623458811763,180342.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,70.2429834244602,180318.0,False
nexus5x,apps-bachelorproject-replication-apps-gyroscope-e-www-gyroscopetest-apk,64.97173132447536,180312.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,61.81618063655353,180314.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,67.99839799789082,180215.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_medium_frequency-e-www-writeroomtest-apk,65.5246998462868,180332.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,86.77679889431548,180306.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,72.29646626690695,180313.0,False
nexus5x,apps-bachelorproject-replication-apps-gravity-e-www-gravitytest-apk,64.59822712404014,180438.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,69.90672922375167,180256.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,59.30476988961408,180288.0,False
nexus5x,apps-bachelorproject-replication-apps-gps_high_frequency-e-www-gpstest-apk,60.21330240359903,180389.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,59.214580703027956,180193.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,64.64816596249271,180341.0,False
nexus5x,apps-bachelorproject-replication-apps-speaker-e-www-speakertest-apk,62.603510195443675,181121.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,67.22854808652336,180355.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,62.14328653027205,180427.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_medium_frequency-e-www-writelocaltest-apk,63.03610531300222,180344.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,62.91230035015299,180280.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,61.646216922734936,180448.0,False
nexus5x,apps-bachelorproject-replication-apps-local_storage_high_frequency-e-www-writelocaltest-apk,62.10676117557974,180443.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,61.12651844963706,180391.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,59.363389169988906,180454.0,False
nexus5x,apps-bachelorproject-replication-apps-cpu_low_frequency-e-www-cpufactorialtest-apk,61.08237710942839,180322.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,59.58107080930221,180273.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,58.70335335283898,180190.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_low_frequency-e-www-httpsrequesttest-apk,61.8186251586228,180802.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,80.40813765563759,180374.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,76.74571729341675,180373.0,False
nexus5x,apps-bachelorproject-replication-apps-microphone-e-www-microphonetest-apk,79.16343549553656,180268.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,67.45985318011836,180278.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,65.51933553907077,180393.0,False
nexus5x,apps-bachelorproject-replication-apps-magnetic_field-e-www-magneticfieldtest-apk,65.48525979382784,180325.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,63.676465245124625,181500.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,64.09488399018727,180403.0,False
nexus5x,apps-bachelorproject-replication-apps-ambient_light-e-www-ambientlighttest-apk,61.77202052086443,180260.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,79.87351672083189,180413.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,82.19990401183965,180170.0,False
nexus5x,apps-bachelorproject-replication-apps-camera_high_frequency-e-www-cameratest-apk,89.19026978355201,180271.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,63.94211480070731,180284.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,61.418108553207304,180189.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_high_frequency-e-www-httpsrequesttest-apk,62.846560294349786,180396.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,66.40348704425615,180487.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,64.72015272377301,180497.0,False
nexus5x,apps-bachelorproject-replication-apps-room_database_high_frequency-e-www-writeroomtest-apk,65.28211589868566,180453.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,69.09783114235852,180198.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,59.7550674641127,180526.0,False
nexus5x,apps-bachelorproject-replication-apps-networking_medium_frequency-e-www-httpsrequesttest-apk,59.0508566565752,180307.0,False
